@Relation programmer-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1

@Attribute currentDate string
@Attribute currentTime numeric
@Attribute timeFromStart numeric
@Attribute percentageIntoTask numeric
@Attribute sourceDifficulty string
@Attribute editOrInsertPercentage numeric
@Attribute debugPercentage numeric
@Attribute navigationPercentage numeric
@Attribute focusPercentage numeric
@Attribute removePercentage numeric
@Attribute stuck {YES,NO}

@data
15.17.46,1379099866931,1367053,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.17.48,1379099868728,1368850,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.17.50,1379099870244,1370366,0,prediction,0.0,0.0,0.0,7.6923076923076925,0.0,NO
15.17.59,1379099879588,1379710,0,prediction,0.0,0.0,0.0,14.285714285714285,0.0,NO
15.18.02,1379099882494,1382616,0,prediction,0.0,0.0,0.0,13.333333333333334,0.0,NO
15.18.02,1379099882509,1382631,0,prediction,0.0,0.0,0.0,12.5,0.0,NO
15.18.02,1379099882853,1382975,0,prediction,0.0,0.0,0.0,12.5,0.0,NO
15.18.03,1379099883291,1383413,0,prediction,0.0,0.0,0.0,12.5,0.0,NO
15.18.04,1379099884056,1384178,0,prediction,0.0,0.0,0.0,11.76470588235294,0.0,NO
15.18.04,1379099884181,1384303,0,prediction,0.0,0.0,0.0,11.76470588235294,0.0,NO
15.18.05,1379099885009,1385131,0,prediction,0.0,0.0,0.0,11.76470588235294,0.0,NO
15.18.05,1379099885025,1385147,0,prediction,0.0,0.0,0.0,11.11111111111111,0.0,NO
15.18.05,1379099885056,1385178,0,prediction,0.0,0.0,0.0,10.526315789473683,0.0,NO
15.18.06,1379099886384,1386506,0,prediction,0.0,0.0,0.0,10.526315789473683,0.0,NO
15.18.08,1379099888134,1388256,0,prediction,0.0,0.0,0.0,10.526315789473683,0.0,NO
15.18.08,1379099888775,1388897,0,prediction,0.0,0.0,0.0,10.526315789473683,0.0,NO
15.18.09,1379099889306,1389428,0,prediction,0.0,0.0,0.0,10.0,0.0,NO
15.18.09,1379099889306,1389428,0,prediction,0.0,0.0,0.0,9.523809523809524,0.0,NO
15.18.10,1379099890963,1391085,0,prediction,0.0,0.0,0.0,9.090909090909092,0.0,NO
15.18.11,1379099891525,1391647,0,prediction,0.0,0.0,0.0,9.090909090909092,0.0,NO
15.18.11,1379099891541,1391663,0,prediction,0.0,0.0,0.0,9.090909090909092,0.0,NO
15.18.11,1379099891666,1391788,0,prediction,0.0,0.0,0.0,9.090909090909092,0.0,NO
15.18.12,1379099892978,1393100,0,prediction,0.0,0.0,0.0,13.636363636363635,0.0,NO
15.18.27,1379099907728,1407850,0,prediction,0.0,0.0,0.0,17.391304347826086,0.0,NO
15.18.29,1379099909822,1409944,0,prediction,0.0,0.0,0.0,17.391304347826086,0.0,NO
15.18.29,1379099909869,1409991,0,prediction,0.0,0.0,0.0,17.391304347826086,0.0,NO
15.18.30,1379099910666,1410788,0,prediction,0.0,0.0,0.0,18.181818181818183,0.0,NO
15.18.30,1379099910666,1410788,0,prediction,0.0,0.0,0.0,14.285714285714285,0.0,NO
15.18.30,1379099910681,1410803,0,prediction,0.0,0.0,0.0,9.523809523809524,0.0,NO
15.18.31,1379099911806,1411928,0,prediction,0.0,0.0,0.0,10.0,0.0,NO
15.18.31,1379099911806,1411928,0,prediction,0.0,0.0,0.0,10.526315789473683,0.0,NO
15.18.32,1379099912119,1412241,0,prediction,0.0,0.0,0.0,10.0,0.0,NO
15.18.33,1379099913681,1413803,0,prediction,0.0,0.0,0.0,10.0,0.0,NO
15.18.33,1379099913681,1413803,0,prediction,0.0,0.0,0.0,10.526315789473683,0.0,NO
15.18.34,1379099914806,1414928,0,prediction,0.0,0.0,0.0,10.526315789473683,0.0,NO
15.18.36,1379099916009,1416131,0,prediction,0.0,0.0,0.0,11.11111111111111,0.0,NO
15.18.36,1379099916009,1416131,0,prediction,0.0,0.0,0.0,11.76470588235294,0.0,NO
15.18.36,1379099916712,1416834,0,prediction,0.0,0.0,0.0,12.5,0.0,NO
15.18.36,1379099916712,1416834,0,prediction,0.0,0.0,0.0,13.333333333333334,0.0,NO
15.18.36,1379099916712,1416834,0,prediction,0.0,0.0,0.0,14.285714285714285,0.0,NO
15.18.36,1379099916916,1417038,0,prediction,0.0,0.0,0.0,14.285714285714285,0.0,NO
15.18.37,1379099917462,1417584,0,prediction,0.0,0.0,0.0,15.384615384615385,0.0,NO
15.18.37,1379099917462,1417584,0,prediction,0.0,0.0,0.0,16.666666666666664,0.0,NO
15.18.37,1379099917791,1417913,0,prediction,0.0,0.0,0.0,16.666666666666664,0.0,NO
15.18.38,1379099918775,1418897,0,prediction,0.0,0.0,0.0,16.666666666666664,0.0,NO
15.18.38,1379099918775,1418897,0,prediction,0.0,0.0,0.0,16.666666666666664,0.0,NO
15.18.38,1379099918947,1419069,0,prediction,0.0,0.0,0.0,16.666666666666664,0.0,NO
15.18.39,1379099919072,1419194,0,prediction,0.0,0.0,0.0,8.333333333333332,0.0,NO
15.18.39,1379099919087,1419209,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.18.40,1379099920134,1420256,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.18.40,1379099920134,1420256,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.18.40,1379099920728,1420850,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.18.41,1379099921244,1421366,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.18.41,1379099921244,1421366,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.18.41,1379099921259,1421381,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.18.41,1379099921744,1421866,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.18.42,1379099922744,1422866,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.18.42,1379099922759,1422881,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.18.43,1379099923275,1423397,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.18.43,1379099923275,1423397,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.18.43,1379099923275,1423397,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.18.43,1379099923306,1423428,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.18.45,1379099925415,1425537,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.18.45,1379099925415,1425537,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.18.48,1379099928119,1428241,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.18.48,1379099928150,1428272,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.18.48,1379099928775,1428897,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.18.48,1379099928790,1428912,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.18.49,1379099929306,1429428,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.18.49,1379099929322,1429444,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.18.49,1379099929994,1430116,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.18.50,1379099930603,1430725,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.18.50,1379099930603,1430725,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.18.51,1379099931337,1431459,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.18.51,1379099931337,1431459,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.18.51,1379099931525,1431647,0,prediction,0.0,0.0,0.0,11.11111111111111,0.0,NO
15.18.55,1379099935634,1435756,0,prediction,0.0,0.0,0.0,22.22222222222222,0.0,NO
15.18.57,1379099937900,1438022,0,prediction,0.0,0.0,0.0,20.0,0.0,NO
15.18.57,1379099937915,1438037,0,prediction,0.0,0.0,0.0,18.181818181818183,0.0,NO
15.18.58,1379099938822,1438944,0,prediction,0.0,0.0,0.0,16.666666666666664,0.0,NO
15.18.58,1379099938837,1438959,0,prediction,0.0,0.0,0.0,15.384615384615385,0.0,NO
15.18.58,1379099938868,1438990,0,prediction,0.0,0.0,0.0,16.666666666666664,0.0,NO
15.18.58,1379099938868,1438990,0,prediction,0.0,0.0,0.0,18.181818181818183,0.0,NO
15.18.58,1379099938993,1439115,0,prediction,0.0,0.0,0.0,16.666666666666664,0.0,NO
15.18.58,1379099938993,1439115,0,prediction,0.0,0.0,0.0,15.384615384615385,0.0,NO
15.18.59,1379099939822,1439944,0,prediction,0.0,0.0,0.0,15.384615384615385,0.0,NO
15.18.59,1379099939853,1439975,0,prediction,0.0,0.0,0.0,15.384615384615385,0.0,NO
15.18.59,1379099939931,1440053,0,prediction,0.0,0.0,0.0,15.384615384615385,0.0,NO
15.19.01,1379099941665,1441787,0,prediction,0.0,0.0,0.0,16.666666666666664,0.0,NO
15.19.01,1379099941681,1441803,0,prediction,0.0,0.0,0.0,16.666666666666664,0.0,NO
15.19.01,1379099941681,1441803,0,prediction,0.0,0.0,0.0,16.666666666666664,0.0,NO
15.19.01,1379099941681,1441803,0,prediction,0.0,0.0,0.0,18.181818181818183,0.0,NO
15.19.02,1379099942322,1442444,0,prediction,0.0,0.0,0.0,18.181818181818183,0.0,NO
15.19.03,1379099943353,1443475,0,prediction,0.0,0.0,0.0,18.181818181818183,0.0,NO
15.19.03,1379099943650,1443772,0,prediction,0.0,0.0,0.0,18.181818181818183,0.0,NO
15.19.04,1379099944197,1444319,0,prediction,0.0,0.0,0.0,20.0,0.0,NO
15.19.04,1379099944197,1444319,0,prediction,0.0,0.0,0.0,20.0,0.0,NO
15.19.04,1379099944212,1444334,0,prediction,0.0,0.0,0.0,20.0,0.0,NO
15.19.04,1379099944322,1444444,0,prediction,0.0,0.0,0.0,18.181818181818183,0.0,NO
15.19.04,1379099944900,1445022,0,prediction,0.0,0.0,0.0,18.181818181818183,0.0,NO
15.19.04,1379099944915,1445037,0,prediction,0.0,0.0,0.0,10.0,0.0,NO
15.19.05,1379099945728,1445850,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.19.05,1379099945728,1445850,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.19.06,1379099946587,1446709,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.19.08,1379099948009,1448131,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.19.08,1379099948728,1448850,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.19.08,1379099948962,1449084,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.19.08,1379099948962,1449084,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.19.11,1379099951509,1451631,0,prediction,0.0,0.0,0.0,14.285714285714285,0.0,NO
15.19.11,1379099951884,1452006,0,prediction,0.0,0.0,0.0,14.285714285714285,0.0,NO
15.19.12,1379099952822,1452944,0,prediction,0.0,0.0,0.0,25.0,0.0,NO
15.19.12,1379099952947,1453069,0,prediction,0.0,0.0,0.0,22.22222222222222,0.0,NO
15.19.14,1379099954322,1454444,0,prediction,0.0,0.0,0.0,25.0,0.0,NO
15.19.14,1379099954775,1454897,0,prediction,0.0,0.0,0.0,22.22222222222222,0.0,NO
15.19.16,1379099956540,1456662,0,prediction,0.0,0.0,0.0,30.0,0.0,NO
15.19.17,1379099957790,1457912,0,prediction,0.0,0.0,0.0,36.36363636363637,0.0,NO
15.19.18,1379099958103,1458225,0,prediction,0.0,0.0,0.0,36.36363636363637,0.0,NO
15.19.18,1379099958196,1458318,0,prediction,0.0,0.0,0.0,36.36363636363637,0.0,NO
15.19.18,1379099958681,1458803,0,prediction,0.0,0.0,0.0,33.33333333333333,0.0,NO
15.19.19,1379099959556,1459678,0,prediction,0.0,0.0,0.0,30.76923076923077,0.0,NO
15.19.20,1379099960790,1460912,0,prediction,0.0,0.0,0.0,28.57142857142857,0.0,NO
15.19.20,1379099960806,1460928,0,prediction,0.0,0.0,0.0,26.666666666666668,0.0,NO
15.19.21,1379099961134,1461256,0,prediction,0.0,0.0,0.0,25.0,0.0,NO
15.19.27,1379099967743,1467865,0,prediction,0.0,0.0,0.0,31.25,0.0,NO
15.19.28,1379099968071,1468193,0,prediction,0.0,0.0,0.0,35.294117647058826,0.0,NO
15.19.29,1379099969634,1469756,0,prediction,0.0,0.0,0.0,38.88888888888889,0.0,NO
15.19.36,1379099976415,1476537,0,prediction,0.0,0.0,0.0,42.10526315789473,0.0,NO
15.19.38,1379099978134,1478256,0,prediction,0.0,0.0,0.0,40.0,0.0,NO
15.19.38,1379099978149,1478271,0,prediction,0.0,0.0,0.0,40.0,0.0,NO
15.19.40,1379099980946,1481068,0,prediction,0.0,0.0,0.0,40.0,0.0,NO
15.19.40,1379099980946,1481068,0,prediction,0.0,0.0,0.0,42.10526315789473,0.0,NO
15.19.41,1379099981618,1481740,0,prediction,0.0,0.0,0.0,42.10526315789473,0.0,NO
15.19.41,1379099981618,1481740,0,prediction,0.0,0.0,0.0,42.10526315789473,0.0,NO
15.19.41,1379099981618,1481740,0,prediction,0.0,0.0,0.0,38.88888888888889,0.0,NO
15.19.41,1379099981821,1481943,0,prediction,0.0,0.0,0.0,38.88888888888889,0.0,NO
15.19.41,1379099981821,1481943,0,prediction,0.0,0.0,0.0,33.33333333333333,0.0,NO
15.19.43,1379099983649,1483771,0,prediction,0.0,0.0,0.0,35.294117647058826,0.0,NO
15.19.43,1379099983649,1483771,0,prediction,0.0,0.0,0.0,35.294117647058826,0.0,NO
15.19.43,1379099983665,1483787,0,prediction,0.0,0.0,0.0,35.294117647058826,0.0,NO
15.19.43,1379099983681,1483803,0,prediction,0.0,0.0,0.0,29.411764705882355,0.0,NO
15.19.43,1379099983868,1483990,0,prediction,0.0,0.0,0.0,25.0,0.0,NO
15.19.45,1379099985196,1485318,0,prediction,0.0,0.0,0.0,25.0,0.0,NO
15.19.45,1379099985212,1485334,0,prediction,0.0,0.0,0.0,26.666666666666668,0.0,NO
15.19.45,1379099985212,1485334,0,prediction,0.0,0.0,0.0,28.57142857142857,0.0,NO
15.19.45,1379099985931,1486053,0,prediction,0.0,0.0,0.0,30.76923076923077,0.0,NO
15.19.45,1379099985931,1486053,0,prediction,0.0,0.0,0.0,33.33333333333333,0.0,NO
15.19.46,1379099986618,1486740,0,prediction,0.0,0.0,0.0,36.36363636363637,0.0,NO
15.19.46,1379099986618,1486740,0,prediction,0.0,0.0,0.0,40.0,0.0,NO
15.19.47,1379099987212,1487334,0,prediction,0.0,0.0,0.0,33.33333333333333,0.0,NO
15.19.47,1379099987228,1487350,0,prediction,0.0,0.0,0.0,25.0,0.0,NO
15.19.47,1379099987228,1487350,0,prediction,0.0,0.0,0.0,14.285714285714285,0.0,NO
15.19.48,1379099988774,1488896,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.19.48,1379099988790,1488912,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.19.48,1379099988931,1489053,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.19.49,1379099989399,1489521,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.19.50,1379099990259,1490381,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.19.50,1379099990259,1490381,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.19.50,1379099990446,1490568,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.19.51,1379099991243,1491365,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.19.53,1379099993087,1493209,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.19.53,1379099993665,1493787,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.19.58,1379099998399,1498521,0,prediction,0.0,11.11111111111111,0.0,0.0,0.0,NO
15.19.58,1379099998446,1498568,0,prediction,0.0,20.0,0.0,0.0,0.0,NO
15.19.58,1379099998462,1498584,0,prediction,0.0,30.0,0.0,0.0,0.0,NO
15.19.58,1379099998462,1498584,0,prediction,0.0,40.0,0.0,0.0,0.0,NO
15.19.58,1379099998462,1498584,0,prediction,0.0,45.45454545454545,0.0,0.0,0.0,NO
15.19.58,1379099998462,1498584,0,prediction,0.0,50.0,0.0,0.0,0.0,NO
15.19.58,1379099998462,1498584,0,prediction,0.0,53.84615384615385,0.0,0.0,0.0,NO
15.20.00,1379100000024,1500146,0,prediction,0.0,50.0,0.0,7.142857142857142,0.0,NO
15.20.04,1379100004712,1504834,0,prediction,0.0,46.666666666666664,0.0,13.333333333333334,0.0,NO
15.20.04,1379100004790,1504912,0,prediction,0.0,50.0,0.0,12.5,0.0,NO
15.20.04,1379100004790,1504912,0,prediction,0.0,52.94117647058824,0.0,11.76470588235294,0.0,NO
15.20.07,1379100007040,1507162,0,prediction,0.0,50.0,0.0,16.666666666666664,0.0,NO
15.21.00,1379100060899,1561021,0,prediction,0.0,47.368421052631575,0.0,21.052631578947366,0.0,NO
15.21.02,1379100062602,1562724,0,prediction,0.0,45.0,0.0,20.0,0.0,NO
15.21.03,1379100063477,1563599,0,prediction,0.0,42.857142857142854,0.0,19.047619047619047,0.0,NO
15.21.04,1379100064180,1564302,0,prediction,0.0,40.909090909090914,0.0,22.727272727272727,0.0,NO
15.21.08,1379100068336,1568458,0,prediction,0.0,40.909090909090914,0.0,27.27272727272727,0.0,NO
15.21.09,1379100069883,1570005,0,prediction,0.0,40.909090909090914,0.0,31.818181818181817,0.0,NO
15.21.40,1379100100992,1601114,0,prediction,0.0,39.130434782608695,0.0,34.78260869565217,0.0,NO
15.21.47,1379100107946,1608068,0,prediction,0.0,39.130434782608695,4.3478260869565215,34.78260869565217,0.0,NO
15.21.48,1379100108414,1608536,0,prediction,0.0,39.130434782608695,4.3478260869565215,34.78260869565217,0.0,NO
15.21.49,1379100109258,1609380,0,prediction,0.0,39.130434782608695,4.3478260869565215,34.78260869565217,0.0,NO
15.21.50,1379100110196,1610318,0,prediction,0.0,37.5,4.166666666666666,33.33333333333333,0.0,NO
15.21.50,1379100110242,1610364,0,prediction,0.0,36.0,4.0,32.0,0.0,NO
15.21.55,1379100115852,1615974,0,prediction,0.0,36.0,4.0,32.0,0.0,NO
15.21.55,1379100115852,1615974,0,prediction,0.0,32.0,4.0,32.0,0.0,NO
15.21.56,1379100116695,1616817,0,prediction,0.0,29.166666666666668,4.166666666666666,33.33333333333333,0.0,NO
15.21.56,1379100116930,1617052,0,prediction,0.0,25.0,4.166666666666666,33.33333333333333,0.0,NO
15.21.57,1379100117602,1617724,0,prediction,0.0,20.833333333333336,4.166666666666666,33.33333333333333,0.0,NO
15.21.58,1379100118242,1618364,0,prediction,0.0,16.666666666666664,4.166666666666666,33.33333333333333,0.0,NO
15.21.59,1379100119461,1619583,0,prediction,0.0,12.5,4.166666666666666,33.33333333333333,0.0,NO
15.22.00,1379100120320,1620442,0,prediction,0.0,8.333333333333332,4.166666666666666,33.33333333333333,0.0,NO
15.22.03,1379100123774,1623896,0,prediction,0.0,8.333333333333332,4.166666666666666,29.166666666666668,0.0,NO
15.22.03,1379100123789,1623911,0,prediction,0.0,8.333333333333332,4.166666666666666,25.0,0.0,NO
15.22.05,1379100125602,1625724,0,prediction,0.0,4.3478260869565215,4.3478260869565215,26.08695652173913,0.0,NO
15.22.05,1379100125602,1625724,0,prediction,0.0,0.0,4.545454545454546,27.27272727272727,0.0,NO
15.22.06,1379100126211,1626333,0,prediction,0.0,0.0,4.545454545454546,22.727272727272727,0.0,NO
15.22.07,1379100127461,1627583,0,prediction,0.0,0.0,4.761904761904762,19.047619047619047,0.0,NO
15.22.07,1379100127461,1627583,0,prediction,0.0,0.0,5.0,20.0,0.0,NO
15.22.07,1379100127461,1627583,0,prediction,0.0,0.0,5.263157894736842,21.052631578947366,0.0,NO
15.22.07,1379100127867,1627989,0,prediction,0.0,0.0,5.263157894736842,15.789473684210526,0.0,NO
15.22.08,1379100128727,1628849,0,prediction,0.0,0.0,5.555555555555555,11.11111111111111,0.0,NO
15.22.08,1379100128727,1628849,0,prediction,0.0,0.0,5.88235294117647,5.88235294117647,0.0,NO
15.22.09,1379100129117,1629239,0,prediction,0.0,0.0,5.88235294117647,0.0,0.0,NO
15.22.09,1379100129992,1630114,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.09,1379100129992,1630114,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.09,1379100129992,1630114,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.09,1379100129992,1630114,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.10,1379100130492,1630614,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.10,1379100130524,1630646,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.10,1379100130524,1630646,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.10,1379100130602,1630724,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.12,1379100132289,1632411,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.12,1379100132305,1632427,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.12,1379100132305,1632427,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.12,1379100132320,1632442,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.12,1379100132320,1632442,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.12,1379100132320,1632442,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.12,1379100132320,1632442,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.12,1379100132399,1632521,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.12,1379100132602,1632724,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.12,1379100132602,1632724,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.12,1379100132617,1632739,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.12,1379100132617,1632739,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.12,1379100132617,1632739,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.12,1379100132664,1632786,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.12,1379100132977,1633099,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.14,1379100134055,1634177,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.14,1379100134070,1634192,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.14,1379100134367,1634489,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.14,1379100134742,1634864,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.14,1379100134742,1634864,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.15,1379100135461,1635583,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.15,1379100135727,1635849,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.15,1379100135867,1635989,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.17,1379100137648,1637770,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.18,1379100138742,1638864,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.18,1379100138742,1638864,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.18,1379100138961,1639083,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.20,1379100140336,1640458,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.21,1379100141070,1641192,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.23,1379100143148,1643270,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.23,1379100143648,1643770,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.24,1379100144195,1644317,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.24,1379100144617,1644739,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.24,1379100144977,1645099,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.26,1379100146930,1647052,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.27,1379100147711,1647833,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.27,1379100147977,1648099,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.28,1379100148555,1648677,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.28,1379100148852,1648974,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.29,1379100149586,1649708,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.29,1379100149602,1649724,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.29,1379100149602,1649724,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.29,1379100149633,1649755,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.29,1379100149805,1649927,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.29,1379100149914,1650036,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.30,1379100150523,1650645,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.30,1379100150648,1650770,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.31,1379100151070,1651192,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.31,1379100151320,1651442,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.31,1379100151383,1651505,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.32,1379100152102,1652224,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.32,1379100152117,1652239,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.33,1379100153008,1653130,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.33,1379100153086,1653208,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.33,1379100153820,1653942,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.34,1379100154273,1654395,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.34,1379100154851,1654973,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.38,1379100158008,1658130,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.38,1379100158851,1658973,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.39,1379100159742,1659864,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.39,1379100159742,1659864,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.40,1379100160820,1660942,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.41,1379100161320,1661442,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.41,1379100161320,1661442,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.41,1379100161648,1661770,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.42,1379100162180,1662302,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.42,1379100162180,1662302,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.42,1379100162273,1662395,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.42,1379100162351,1662473,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.42,1379100162930,1663052,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.43,1379100163336,1663458,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.43,1379100163336,1663458,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.43,1379100163930,1664052,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.44,1379100164351,1664473,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.44,1379100164445,1664567,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
15.22.45,1379100165383,1665505,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
